Title,Price,Price_in_PKR,Area,Area_in_Sqft,City,Sub_Location,Location,Full_Location,Bedrooms,Bathrooms,Property_Type,Built_Year,Parking_Spaces,Servant_Quarters,Store_Rooms,Kitchens,Drawing_Rooms,Dining_Rooms,Study_Rooms,Prayer_Rooms,Powder_Rooms,Lounge_or_Sitting_Rooms,Laundry_Rooms,Floors,Furnished,URL
"F-11/2: BRAND NEW 666 Yards FULLY-FURNISHED HOUSE, HIGH-END CONSTRUCTION, 9 Bedrooms, FULL BASEMENT, Unparalleled Luxury and Sophistication, Price 30 Crores F-11/2, F-11, Islamabad ID52722809 - Zameen.com",PKR 30 Crore,300000000,1.3 Kanal,7078.5,Islamabad,F-11/2,"F-11/2, F-11, Islamabad","F-11/2, F-11, Islamabad",9,7,House,,1,1,1,1,1,1,1,1,1,1,1,1,1,https://www.zameen.com/Property/f_11_f-11_2_f-11_2_brand_new_666_yards_fully-furnished_house_high-end_construction_9_bedrooms_full_basement_unparalleled_luxury_and_sophistication_price_30_crores-52722809-3283-1.html
"F-11: Margalla Road, 666 Yards Newly Built Modern House, Front Open, 5 Bedrooms, Swimming Pool, Gymnasium, Prime Location, Price 42 Crores F-11, Islamabad ID54210718 - Zameen.com",PKR 42 Crore,420000000,1.3 Kanal,7078.5,Islamabad,F-11,"F-11, Islamabad","F-11, Islamabad",5,7,House,,1,1,1,1,1,1,0,0,1,1,1,1,1,https://www.zameen.com/Property/islamabad_f-11_f-11_margalla_road_666_yards_newly_built_modern_house_front_open_5_bedrooms_swimming_pool_gymnasium_prime_location_price_42_crores-54210718-163-1.html
"8 MARLA DHA HOME OLEANDER A BLOCK Oleander Sector - Block A, DHA Valley - Oleander Sector, DHA Valley, DHA Defence, Islamabad ID53367072 - Zameen.com",PKR 1.55 Crore,15500000,8 Marla,2178.0,Islamabad,Oleander Sector - Block A,"Oleander Sector - Block A, DHA Valley - Oleander Sector, DHA Valley, DHA Defence, Islamabad","Oleander Sector - Block A, DHA Valley - Oleander Sector, DHA Valley, DHA Defence, Islamabad",3,3,House,,1,1,1,1,1,1,1,1,1,1,1,1,1,https://www.zameen.com/Property/dha_valley_oleander_sector_oleander_sector_-_block_a_8_marla_dha_home_oleander_a_block-53367072-16476-1.html
"In DHA Defence Phase 2 1 Kanal House For sale DHA Defence Phase 2, DHA Defence, Islamabad ID52510497 - Zameen.com",PKR 10.9 Crore,109000000,1 Kanal,5445.0,Islamabad,DHA Defence Phase 2,"DHA Defence Phase 2, DHA Defence, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad",5,6,House,2025,2,2,2,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_in_dha_defence_phase_2_1_kanal_house_for_sale-52510497-339-1.html
"Veranda Executive G-10 Park Facing Apartment for Sale. G-10, Islamabad ID53988225 - Zameen.com",PKR 6.3 Crore,63000000,9.7 Marla,2640.82,Islamabad,G-10,"G-10, Islamabad","G-10, Islamabad",,,Flat,,0,0,1,1,1,0,0,0,1,0,1,,1,https://www.zameen.com/Property/islamabad_g-10_veranda_executive_g-10_park_facing_apartment_for_sale-53988225-167-1.html
"Luxury Living Premium 2-Bed Residence In Prestigious 360 Residencies Islamabad - Murree Expressway, Islamabad ID53538099 - Zameen.com",PKR 2.63 Crore,26300000,6.7 Marla,1824.08,Islamabad,Islamabad - Murree Expressway,"Islamabad - Murree Expressway, Islamabad","Islamabad - Murree Expressway, Islamabad",2,2,Flat,2025,2,1,1,2,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/islamabad_islamabad_-_murree_expressway_luxury_living_premium_2-bed_residence_in_prestigious_360_residencies-53538099-342-1.html
"Wake Up To Mountain Views: Fully Furnished 3-Bed Corner Luxury Apartment For Sale Country Club Apartments, Islamabad - Murree Expressway, Islamabad ID53549542 - Zameen.com",PKR 1.45 Crore,14500000,10.7 Marla,2913.07,Islamabad,Country Club,"Country Club, Islamabad - Murree Expressway, Islamabad","Country Club, Islamabad - Murree Expressway, Islamabad",3,2,Flat,2012,2,1,1,2,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/islamabad_murree_expressway_country_club_apartments_wake_up_to_mountain_views_fully_furnished_3-bed_corner_luxury_apartment_for_sale-53549542-9681-1.html
"2 Bed Apartment With Large View Balcony | Murree Expressway | Country Club Apartments Country Club Apartments, Islamabad - Murree Expressway, Islamabad ID54022769 - Zameen.com",PKR 1.35 Crore,13500000,8.8 Marla,2395.8,Islamabad,Country Club,"Country Club, Islamabad - Murree Expressway, Islamabad","Country Club, Islamabad - Murree Expressway, Islamabad",2,2,Flat,,0,0,0,0,0,0,0,0,0,0,0,,0,https://www.zameen.com/Property/islamabad_murree_expressway_country_club_apartments_2_bed_apartment_with_large_view_balcony_murree_expressway_country_club_apartments-54022769-9681-1.html
"5 Marla Single Storey House For Sale In Shah Allah Ditta | CDA Zone 3 Registered Shah Allah Ditta, Islamabad ID54081431 - Zameen.com",PKR 1.15 Crore,11500000,5 Marla,1361.25,Islamabad,Shah Allah Ditta,"Shah Allah Ditta, Islamabad","Shah Allah Ditta, Islamabad",,,House,2021,1,2,2,2,1,1,1,1,1,1,1,1,0,https://www.zameen.com/Property/islamabad_shah_allah_ditta_5_marla_single_storey_house_for_sale_in_shah_allah_ditta_cda_zone_3_registered-54081431-8424-1.html
"BRAND NEW 14 MARLA DOUBLE UNIT HOUSE FOR SALE IN G13 G-13/3, G-13, Islamabad ID54231117 - Zameen.com",PKR 12.4 Crore,124000000,14 Marla,3811.5,Islamabad,G-13/3,"G-13/3, G-13, Islamabad","G-13/3, G-13, Islamabad",6,6,House,2026,3,2,1,3,1,1,1,1,0,0,0,,0,https://www.zameen.com/Property/g_13_g-13_3_brand_new_14_marla_double_unit_house_for_sale_in_g13-54231117-3339-1.html
"6 Marla Brand New Beautiful House For Sale In I-11 I-11, Islamabad ID54037442 - Zameen.com",PKR 4 Crore,40000000,6 Marla,1633.5,Islamabad,I-11,"I-11, Islamabad","I-11, Islamabad",5,6,House,2026,1,1,1,2,1,1,0,0,0,1,1,,0,https://www.zameen.com/Property/islamabad_i-11_6_marla_brand_new_beautiful_house_for_sale_in_i-11-54037442-706-1.html
"1 Kanal Aesthetic Design Bungalow on Prime Location Up For Sale DHA Defence Phase 2, DHA Defence, Islamabad ID54255246 - Zameen.com",PKR 14.5 Crore,145000000,1 Kanal,5445.0,Islamabad,DHA Defence Phase 2,"DHA Defence Phase 2, DHA Defence, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad",6,7,House,2026,3,1,1,2,1,1,1,1,1,1,1,2,0,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_aesthetic_design_bungalow_on_prime_location_up_for_sale-54255246-339-1.html
"F-6 House For Sale Most Prime Location! Closed End Street F-6, Islamabad ID53657227 - Zameen.com",PKR 34 Crore,340000000,1.6 Kanal,8712.0,Islamabad,F-6,"F-6, Islamabad","F-6, Islamabad",5,5,House,2000,2020,2,0,1,1,1,1,1,1,1,1,,0,https://www.zameen.com/Property/islamabad_f-6_f-6_house_for_sale_most_prime_location_closed_end_street-53657227-164-1.html
"F-6 Brand New House For Sale With Modern Architecture Design F-6, Islamabad ID53579753 - Zameen.com",PKR 1.3 Arab,1,3 Kanal,16335.0,Islamabad,F-6,"F-6, Islamabad","F-6, Islamabad",7,,House,2024,10,2,0,0,1,1,1,1,1,1,1,2,0,https://www.zameen.com/Property/islamabad_f-6_f-6_brand_new_house_for_sale_with_modern_architecture_design-53579753-164-1.html
"F-7/2 House For Sale F-7, Islamabad ID53580797 - Zameen.com",PKR 28 Crore,280000000,1 Kanal,5445.0,Islamabad,F-7,"F-7, Islamabad","F-7, Islamabad",5,6,House,2020,2,2,0,2,1,1,1,1,1,1,1,1,0,https://www.zameen.com/Property/islamabad_f-7_f-7_2_house_for_sale-53580797-165-1.html
"F-7/2 House For Sale F-7, Islamabad ID53582845 - Zameen.com",PKR 45 Crore,450000000,2.1 Kanal,11434.5,Islamabad,F-7,"F-7, Islamabad","F-7, Islamabad",5,6,House,2020,5,2,2,1,1,1,1,1,1,1,1,2,0,https://www.zameen.com/Property/islamabad_f-7_f-7_2_house_for_sale-53582845-165-1.html
"F-8 New House For Sale ! 2000 Sq Yard ! 100 By 180! CDA Transfer F-8, Islamabad ID53657967 - Zameen.com",PKR 1.25 Arab,1,4 Kanal,21780.0,Islamabad,F-8,"F-8, Islamabad","F-8, Islamabad",8,,House,2020,10,2,2,2,1,1,1,1,1,1,1,3,1,https://www.zameen.com/Property/islamabad_f-8_f-8_new_house_for_sale_2000_sq_yard_100_by_180_cda_transfer-53657967-166-1.html
"Modern 2 Bedroom Mid-Corner Luxury Apartment For Sale Gulberg Greens Skypark One, Gulberg Greens, Gulberg, Islamabad ID54163467 - Zameen.com",PKR 3.32 Crore,33200000,7.6 Marla,2069.1,Islamabad,Skypark One,"Skypark One, Gulberg Greens, Gulberg, Islamabad","Skypark One, Gulberg Greens, Gulberg, Islamabad",2,2,Flat,2024,1,0,1,1,1,1,1,1,1,1,1,,0,https://www.zameen.com/Property/gulberg_greens_skypark_one_modern_2_bedroom_mid-corner_luxury_apartment_for_sale_gulberg_greens-54163467-15266-1.html
"Brand New Triple-Storey Designer House For Sale In F-8 F-8, Islamabad ID53492540 - Zameen.com",PKR 41.5 Crore,415000000,1 Kanal,5445.0,Islamabad,F-8,"F-8, Islamabad","F-8, Islamabad",6,7,House,,1,1,1,2,1,1,1,1,1,1,1,3,0,https://www.zameen.com/Property/islamabad_f-8_brand_new_triple-storey_designer_house_for_sale_in_f-8-53492540-166-1.html
"Old House Is For SALE In F-8 F-8, Islamabad ID53612669 - Zameen.com",PKR 24 Crore,240000000,1 Kanal,5445.0,Islamabad,F-8,"F-8, Islamabad","F-8, Islamabad",4,5,House,,1,1,1,1,1,1,1,1,1,1,1,,0,https://www.zameen.com/Property/islamabad_f-8_old_house_is_for_sale_in_f-8-53612669-166-1.html
"Brand New Architecture Kanal Mansion At Prime Location DHA Defence Phase 2, DHA Defence, Islamabad ID52379201 - Zameen.com",PKR 11.5 Crore,115000000,1 Kanal,5445.0,Islamabad,DHA Defence Phase 2,"DHA Defence Phase 2, DHA Defence, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad",5,6,House,2025,3,1,2,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_brand_new_architecture_kanal_mansion_at_prime_location-52379201-339-1.html
"Get In Touch Now To Buy A 10 Marla House In Top City 1 - Block D Top City 1 - Block D, Top City 1, Islamabad ID54226149 - Zameen.com",PKR 6.95 Crore,69500000,10 Marla,2722.5,Islamabad,Top City 1 - Block D,"Top City 1 - Block D, Top City 1, Islamabad","Top City 1 - Block D, Top City 1, Islamabad",4,4,House,,0,0,0,0,0,0,0,0,0,0,0,,1,https://www.zameen.com/Property/top_city_1_top_city_1_-_block_d_get_in_touch_now_to_buy_a_10_marla_house_in_top_city_1_-_block_d-54226149-9233-1.html
"FOR SALE 40x90 Renovated Triple Storey 9 Beds E_11/2 E-11, Islamabad ID54183372 - Zameen.com",PKR 13 Crore,130000000,16 Marla,4356.0,Islamabad,E-11,"E-11, Islamabad","E-11, Islamabad",9,7,House,,1,1,1,1,1,1,1,1,1,1,1,1,0,https://www.zameen.com/Property/islamabad_e-11_for_sale_40x90_renovated_triple_storey_9_beds_e_11_2-54183372-329-1.html
"Luxury 8 Marla House For Sale Double Storey, 2 Terraces, Servant Quarter Lilly Sector - DHA Homes, DHA Valley - Lilly Sector, DHA Valley, DHA Defence, Islamabad ID53443796 - Zameen.com",PKR 1.59 Crore,15900000,8 Marla,2178.0,Islamabad,Lilly Sector - DHA,"Lilly Sector - DHA, DHA Valley - Lilly Sector, DHA Valley, DHA Defence, Islamabad","Lilly Sector - DHA, DHA Valley - Lilly Sector, DHA Valley, DHA Defence, Islamabad",3,3,House,2020,2,1,1,1,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/dha_valley_lilly_sector_lilly_sector_-_dha_homes_luxury_8_marla_house_for_sale_double_storey_2_terraces_servant_quarter-53443796-16826-1.html
"Beautiful 8 Marla Double-Storey Villa 3 Bedrooms, Garden & Servant Room DHA Valley - Lilly Sector, DHA Valley, DHA Defence, Islamabad ID53445557 - Zameen.com",PKR 1.6 Crore,16000000,8 Marla,2178.0,Islamabad,DHA Valley - Lilly Sector,"DHA Valley - Lilly Sector, DHA Valley, DHA Defence, Islamabad","DHA Valley - Lilly Sector, DHA Valley, DHA Defence, Islamabad",3,3,House,2020,2,1,1,1,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/dha_valley_dha_valley_-_lilly_sector_beautiful_8_marla_double-storey_villa_3_bedrooms_garden_servant_room-53445557-3214-1.html
"3060 Designer House For Sale MPCHS - Block C, MPCHS - Multi Gardens, B-17, Islamabad ID53414790 - Zameen.com",PKR 3.5 Crore,35000000,8 Marla,2178.0,Islamabad,MPCHS - Block C,"MPCHS - Block C, MPCHS - Multi Gardens, B-17, Islamabad","MPCHS - Block C, MPCHS - Multi Gardens, B-17, Islamabad",4,5,House,2025,2,0,0,0,0,0,0,0,0,0,0,,0,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_c_3060_designer_house_for_sale-53414790-3118-1.html
"F 10 House Available 600 Square Yards With 1 Kanal Extra Land Close And Street. F-10, Islamabad ID54120823 - Zameen.com",PKR 21.9 Crore,219000000,1.2 Kanal,6534.0,Islamabad,F-10,"F-10, Islamabad","F-10, Islamabad",5,6,House,2000,10,1,2,1,1,1,1,1,1,1,1,2,0,https://www.zameen.com/Property/islamabad_f-10_f_10_house_available_600_square_yards_with_1_kanal_extra_land_close_and_street-54120823-162-1.html
"F 6/2 Proper Corner House Available 2500 Square Yards Close And Street Near To Margla Road F-6/3, F-6, Islamabad ID54022921 - Zameen.com",PKR 1.4 Arab,1,5 Kanal,27225.0,Islamabad,F-6/3,"F-6/3, F-6, Islamabad","F-6/3, F-6, Islamabad",10,6,House,2000,15,2,2,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/f_6_f-6_3_f_6_2_proper_corner_house_available_2500_square_yards_close_and_street_near_to_margla_road-54022921-3301-1.html
"Prime 2000 Sq Yards House with 4 Kanal Extra Land Nearly 8 Kanal Total F-7 Islamabad F-7, Islamabad ID53998467 - Zameen.com",PKR 1.75 Arab,1,4 Kanal,21780.0,Islamabad,F-7,"F-7, Islamabad","F-7, Islamabad",,,House,,0,0,0,0,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/islamabad_f-7_prime_2000_sq_yards_house_with_4_kanal_extra_land_nearly_8_kanal_total_f-7_islamabad-53998467-165-1.html
"32 Marla Ultra Luxury Royal-Themed House for Sale in DHA Phase 2 Islamabad Where elegance meets grandeur a true palace for modern royalty. DHA Defence Phase 2, DHA Defence, Islamabad ID54151833 - Zameen.com",PKR 15 Crore,150000000,1.6 Kanal,8712.0,Islamabad,DHA Defence Phase 2,"DHA Defence Phase 2, DHA Defence, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad",6,6,House,,3,2,2,2,1,1,1,1,1,1,1,3,1,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_32_marla_ultra_luxury_royal-themed_house_for_sale_in_dha_phase_2_islamabad_where_elegance_meets_grandeur_a_true_palace_for_modern_royalty-54151833-339-1.html
"Masterpiece Living: The Finest 07 Marla Designer Villa in Jinnah Garden, Islamabad Jinnah Gardens Phase 1, Jinnah Gardens, FECHS, Islamabad ID54190631 - Zameen.com",PKR 4 Crore,40000000,7 Marla,1905.75,Islamabad,Jinnah Gardens Phase 1,"Jinnah Gardens Phase 1, Jinnah Gardens, FECHS, Islamabad","Jinnah Gardens Phase 1, Jinnah Gardens, FECHS, Islamabad",4,5,House,2026,1,1,0,2,1,0,1,0,0,1,1,2,0,https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_masterpiece_living_the_finest_07_marla_designer_villa_in_jinnah_garden_islamabad-54190631-1421-1.html
"Bahria Enclave Islamabad Sector A Cube 2 Bedroom Apartment For Sale Available Bahria Enclave, Bahria Town, Islamabad ID54190980 - Zameen.com",PKR 1.75 Crore,17500000,6.9 Marla,1878.53,Islamabad,Bahria Enclave,"Bahria Enclave, Bahria Town, Islamabad","Bahria Enclave, Bahria Town, Islamabad",2,2,Flat,2022,1,1,1,1,1,1,1,1,1,1,1,,0,https://www.zameen.com/Property/bahria_town_bahria_enclave_bahria_enclave_islamabad_sector_a_cube_2_bedroom_apartment_for_sale_available-54190980-1705-1.html
"Rented 2 Bed Luxury Apartment for Sale in Gulberg Greens | Monthly Rental Income 70,000 | Business Square Gulberg Greens, Gulberg, Islamabad ID54254992 - Zameen.com",PKR 1.5 Crore,15000000,3.9 Marla,1061.77,Islamabad,Gulberg Greens,"Gulberg Greens, Gulberg, Islamabad","Gulberg Greens, Gulberg, Islamabad",2,2,Flat,2020,1,0,0,1,0,1,0,0,0,0,0,,0,https://www.zameen.com/Property/gulberg_gulberg_greens_rented_2_bed_luxury_apartment_for_sale_in_gulberg_greens_monthly_rental_income_70_000_business_square-54254992-8312-1.html
"Oleander b sector DHA Defence Phase 7, DHA Defence, Islamabad ID54254527 - Zameen.com",PKR 85 Lakh,8500000,5 Marla,1361.25,Islamabad,DHA Defence Phase 7,"DHA Defence Phase 7, DHA Defence, Islamabad","DHA Defence Phase 7, DHA Defence, Islamabad",2,2,House,,0,0,0,1,1,0,0,0,0,0,1,,0,https://www.zameen.com/Property/dha_defence_dha_defence_phase_7_oleander_b_sector-54254527-22460-1.html
"2 Bed Apartment Zeta-1 Mall, GT Road, Islamabad ID53813359 - Zameen.com",PKR 4.15 Crore,41500000,6.7 Marla,1824.08,Islamabad,Zeta-1 Mall,"Zeta-1 Mall, GT Road, Islamabad","Zeta-1 Mall, GT Road, Islamabad",2,2,Flat,2025,2,1,1,1,1,1,1,1,1,1,1,,0,https://www.zameen.com/Property/gt_road_zeta-1_mall_2_bed_apartment-53813359-16699-1.html
"1 KANAL FULLY FURNISH DESIGNER HOUSE ON VERY PRIME LOCATION UP FOR SALE DHA Defence Phase 2, DHA Defence, Islamabad ID54255162 - Zameen.com",PKR 14.5 Crore,145000000,1 Kanal,5445.0,Islamabad,DHA Defence Phase 2,"DHA Defence Phase 2, DHA Defence, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad",5,6,House,2026,3,1,1,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_fully_furnish_designer_house_on_very_prime_location_up_for_sale-54255162-339-1.html
"1 Kanal Elegant Design Bungalow Up For Sale DHA Defence Phase 2, DHA Defence, Islamabad ID54255115 - Zameen.com",PKR 11.5 Crore,115000000,1 Kanal,5445.0,Islamabad,DHA Defence Phase 2,"DHA Defence Phase 2, DHA Defence, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad",5,6,House,2026,3,1,1,2,1,1,1,1,1,1,1,2,0,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_elegant_design_bungalow_up_for_sale-54255115-339-1.html
"2 Bed Apartment For Sale Investor Rate Diamond Mall & Residency, Gulberg Greens, Gulberg, Islamabad ID52148236 - Zameen.com",PKR 1.42 Crore,14200000,4.4 Marla,1197.9,Islamabad,Diamond Mall & Residency,"Diamond Mall & Residency, Gulberg Greens, Gulberg, Islamabad","Diamond Mall & Residency, Gulberg Greens, Gulberg, Islamabad",2,3,Flat,2013,1,1,1,1,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/gulberg_greens_diamond_mall_residency_2_bed_apartment_for_sale_investor_rate-52148236-10982-1.html
"1 Kanal Aesthetic Design Bungalow Up For Sale DHA Defence Phase 2, DHA Defence, Islamabad ID54255074 - Zameen.com",PKR 10.5 Crore,105000000,1 Kanal,5445.0,Islamabad,DHA Defence Phase 2,"DHA Defence Phase 2, DHA Defence, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad",6,5,House,2026,3,1,1,2,1,1,1,1,1,1,1,2,0,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_aesthetic_design_bungalow_up_for_sale-54255074-339-1.html
"STUDIO APARTMENT FOR SALE IN GULBERG HIGHT Gulberg Heights, Gulberg Greens, Gulberg, Islamabad ID52169340 - Zameen.com",PKR 70 Lakh,7000000,2.4 Marla,653.4,Islamabad,Gulberg Heights,"Gulberg Heights, Gulberg Greens, Gulberg, Islamabad","Gulberg Heights, Gulberg Greens, Gulberg, Islamabad",,1,Flat,2024,1,2,2,2,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/gulberg_greens_gulberg_heights_studio_apartment_for_sale_in_gulberg_hight-52169340-19298-1.html
"Gray Structure House Is Available For Sale In DHA 4 DHA Phase 4 - Sector A, DHA Defence Phase 4, DHA Defence, Islamabad ID54102108 - Zameen.com",PKR 7 Crore,70000000,1 Kanal,5445.0,Islamabad,DHA Phase 4 - Sector A,"DHA Phase 4 - Sector A, DHA Defence Phase 4, DHA Defence, Islamabad","DHA Phase 4 - Sector A, DHA Defence Phase 4, DHA Defence, Islamabad",8,7,House,2025,3,0,0,0,0,0,0,0,0,0,0,,0,https://www.zameen.com/Property/dha_defence_phase_4_dha_phase_4_-_sector_a_gray_structure_house_is_available_for_sale_in_dha_4-54102108-13956-1.html
"1 Kanal Beautiful Design Bungalow Up For Sale DHA Defence Phase 2, DHA Defence, Islamabad ID54255049 - Zameen.com",PKR 11.5 Crore,115000000,1 Kanal,5445.0,Islamabad,DHA Defence Phase 2,"DHA Defence Phase 2, DHA Defence, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad",6,7,House,2026,3,1,1,2,1,1,1,1,1,1,1,2,0,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_beautiful_design_bungalow_up_for_sale-54255049-339-1.html
"4 Marla House For Sale G-13, Islamabad ID54255016 - Zameen.com",PKR 3.15 Crore,31500000,4 Marla,1089.0,Islamabad,G-13,"G-13, Islamabad","G-13, Islamabad",4,5,House,,1,0,0,1,1,1,0,0,0,1,1,,1,https://www.zameen.com/Property/islamabad_g-13_4_marla_house_for_sale-54255016-330-1.html
"Jinnah Garden Phase 1 7 Marla House For Sale Jinnah Gardens Phase 1, Jinnah Gardens, FECHS, Islamabad ID54052944 - Zameen.com",PKR 3.15 Crore,31500000,7 Marla,1905.75,Islamabad,Jinnah Gardens Phase 1,"Jinnah Gardens Phase 1, Jinnah Gardens, FECHS, Islamabad","Jinnah Gardens Phase 1, Jinnah Gardens, FECHS, Islamabad",4,5,House,2025,1,0,0,0,0,0,0,0,0,0,0,,0,https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_jinnah_garden_phase_1_7_marla_house_for_sale-54052944-1421-1.html
"Brand New 1 Kanal Modern Contemporary Luxury House For Sale DHA 2 DHA Defence Phase 2, DHA Defence, Islamabad ID54250135 - Zameen.com",PKR 10.5 Crore,105000000,1 Kanal,5445.0,Islamabad,DHA Defence Phase 2,"DHA Defence Phase 2, DHA Defence, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad",5,6,House,2026,3,1,2,2,1,1,1,1,1,1,1,2,0,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_brand_new_1_kanal_modern_contemporary_luxury_house_for_sale_dha_2-54250135-339-1.html
"20 Marla Brand New House For Sale In Topcity-1 Islamabad Top City 1 - Block B, Top City 1, Islamabad ID53751527 - Zameen.com",PKR 8.5 Crore,85000000,1 Kanal,5445.0,Islamabad,Top City 1 - Block B,"Top City 1 - Block B, Top City 1, Islamabad","Top City 1 - Block B, Top City 1, Islamabad",8,7,House,25,1,1,1,2,1,1,1,1,1,1,1,3,1,https://www.zameen.com/Property/top_city_1_top_city_1_-_block_b_20_marla_brand_new_house_for_sale_in_topcity-1_islamabad-53751527-9230-1.html
"Dha 2 One Kanal Brand New CORNER House On MAIN BOULEVARD With SWIMMING POOL DHA Defence Phase 2, DHA Defence, Islamabad ID53966465 - Zameen.com",PKR 14.9 Crore,149000000,1 Kanal,5445.0,Islamabad,DHA Defence Phase 2,"DHA Defence Phase 2, DHA Defence, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad",5,6,House,2026,3,2,2,2,1,1,1,1,1,1,1,3,0,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_dha_2_one_kanal_brand_new_corner_house_on_main_boulevard_with_swimming_pool-53966465-339-1.html
